full_text,category,user_id_str,username,created_at,tokenized,stemmed,tweet_english,klasifikasi
bentar conver sks bukanya magamg merdeka studi independen digitalen buat udah lulus fresh graduate,Administrasi,1.18E+18,ClpFajar,Mon Jan 22 05:00:56 +0000 2024,"['bentar', 'conver', 'sks', 'bukanya', 'magamg', 'merdeka', 'studi', 'independen', 'digitalen', 'buat', 'udah', 'lulus', 'fresh', 'graduate']",bentar conver sks buka magamg merdeka studi independen digitalen buat udah lulus fresh graduate,"Wait a moment convert SKS, the independent internship is independent of Digitalians to pass Fresh Graduate",Positif
ness kalian ikut studi independen batch rekog kkn emang batch sekarang gabisa,Administrasi,1.19E+18,unnesmenfess,Mon Jan 22 04:11:54 +0000 2024,"['ness', 'kalian', 'ikut', 'studi', 'independen', 'batch', 'rekog', 'kkn', 'emang', 'batch', 'sekarang', 'gabisa']",ness kalian ikut studi independen batch rekog kkn emang batch sekarang gabisa,ness you join an independent study batch record KKN is really a batch now,Positif
studi independen program data analyst udah grup bareng mitranya,Pengalaman keseluruhan,1.61E+18,flowerayy_,Sun Jan 21 23:24:48 +0000 2024,"['studi', 'independen', 'program', 'data', 'analyst', 'udah', 'grup', 'bareng', 'mitranya']",studi independen program data analyst udah grup bareng mitra,Independent Study of Data Analyst Program Already Group with its partners,Netral
keterima studi independen belajar uiux design figma nol dapet ip utk pertama kalinya,Pengalaman keseluruhan,1.29E+18,cafunecafein,Sun Jan 21 19:16:08 +0000 2024,"['keterima', 'studi', 'independen', 'belajar', 'uiux', 'design', 'figma', 'nol', 'dapet', 'ip', 'utk', 'pertama', 'kalinya']",terima studi independen ajar uiux design figma nol dapet ip utk pertama kali,Accepting Independent Studies Learning UI UX Design Figma Zero Get IP for the first time,Positif
 gaes mau tanya studi independen ngapain aja sih,Pengalaman keseluruhan,1.05E+18,collegemenfess,Sun Jan 21 14:44:43 +0000 2024,"['gaes', 'mau', 'tanya', 'studi', 'independen', 'ngapain', 'aja', 'sih']",gaes mau tanya studi independen ngapain aja sih,"I don't want to ask what an independent study is, what are you doing",Netral
jurusanku ga kkn hapus aja skripsi hapus mending ganti sama pengalaman magang kegiatan magang nya aja presentasikan telaah proposal magang kegiatan studi independen nya apapun berhubungan sama kegiata,Pengalaman keseluruhan,1.46E+18,gulungenak_,Sun Jan 21 05:04:12 +0000 2024,"['jurusanku', 'ga', 'kkn', 'hapus', 'aja', 'skripsi', 'hapus', 'mending', 'ganti', 'sama', 'pengalaman', 'magang', 'kegiatan', 'magang', 'nya', 'aja', 'presentasikan', 'telaah', 'proposal', 'magang', 'kegiatan', 'studi', 'independen', 'nya', 'apapun', 'berhubungan', 'sama', 'kegiata']",jurus ga kkn hapus aja skripsi hapus mending ganti sama alam magang giat magang nya aja presentasi telaah proposal magang giat studi independen nya apa hubung sama kegiata,"My major is not just deleted the thesis, it's better to change the experience of the internship.",Positif
mbkm kan gak wajib hehe kalo gak mau jdi budak korporat ikut program pengabdian studi independen penelitian,Pengalaman keseluruhan,9.46E+17,yourmaglyn,Sun Jan 21 04:52:07 +0000 2024,"['mbkm', 'kan', 'gak', 'wajib', 'hehe', 'kalo', 'gak', 'mau', 'jdi', 'budak', 'korporat', 'ikut', 'program', 'pengabdian', 'studi', 'independen', 'penelitian']",mbkm kan gak wajib hehe kalo gak mau jdi budak korporat ikut program abdi studi independen teliti,MBKM is not mandatory hehe if you don't want to be a corporate slave to join the research program independent study program,Netral
udh gt masuknya studi independen doang gbs yang xixixixiixxi,Pengalaman keseluruhan,1.13E+18,slaluserak,Sun Jan 21 04:09:58 +0000 2024,"['udh', 'gt', 'masuknya', 'studi', 'independen', 'doang', 'gbs', 'yang', 'xixixixiixxi']",udh gt masuk studi independen doang gbs yang xixixixiixxi,already gt the entry of independent studies only GBS that xixixixixixi,Netral
terus msib batch selanjutnya gue coba apply bidang sama kyak studi independen gue bidang gue suka alhamdulillah batch kemarin gue tembus magang msib salah satu perusahaan bmn dg posisi gue minati,Pengalaman keseluruhan,1.01E+18,wortelboom97,Sun Jan 21 02:00:36 +0000 2024,"['terus', 'msib', 'batch', 'selanjutnya', 'gue', 'coba', 'apply', 'bidang', 'sama', 'kyak', 'studi', 'independen', 'gue', 'bidang', 'gue', 'suka', 'alhamdulillah', 'batch', 'kemarin', 'gue', 'tembus', 'magang', 'msib', 'salah', 'satu', 'perusahaan', 'bmn', 'dg', 'posisi', 'gue', 'minati']",terus msib batch lanjut gue coba apply bidang sama kyak studi independen gue bidang gue suka alhamdulillah batch kemarin gue tembus magang msib salah satu usaha bmn dg posisi gue minat,"Then the next MSIB batch I tried to apply for the same field as my independent study in the field I like Alhamdulillah Batch yesterday I penetrated the internship of Msib, one of the bmn companies with my position of interest",Netral
sampe akhirnya gue ikut studi independen bidang gue suka sini masi struggle banget mau apply intern luar msib bidang sama kyak studi independen gue mana pengalaman bidang cuma studi independen,Pengalaman keseluruhan,1.01E+18,wortelboom97,Sun Jan 21 01:59:07 +0000 2024,"['sampe', 'akhirnya', 'gue', 'ikut', 'studi', 'independen', 'bidang', 'gue', 'suka', 'sini', 'masi', 'struggle', 'banget', 'mau', 'apply', 'intern', 'luar', 'msib', 'bidang', 'sama', 'kyak', 'studi', 'independen', 'gue', 'mana', 'pengalaman', 'bidang', 'cuma', 'studi', 'independen']",sampe akhir gue ikut studi independen bidang gue suka sini mas struggle banget mau apply intern luar msib bidang sama kyak studi independen gue mana alam bidang cuma studi independen,"Until finally I took part in an independent study in the field I like here, I still really want to apply internal outside Msib in the same field as my independent study where the experience of the field is only an independent study",Positif
ikut studi independen gue udh pernah intern wfh beberapa startup blm terlalu gede sebenernya tp sini jg gue dapet koneksi bahkan ngebantu gue selama proses pendaftaran msib ngasih info magang loker sampe skrg,Pengalaman keseluruhan,1.01E+18,wortelboom97,Sun Jan 21 01:59:05 +0000 2024,"['ikut', 'studi', 'independen', 'gue', 'udh', 'pernah', 'intern', 'wfh', 'beberapa', 'startup', 'blm', 'terlalu', 'gede', 'sebenernya', 'tp', 'sini', 'jg', 'gue', 'dapet', 'koneksi', 'bahkan', 'ngebantu', 'gue', 'selama', 'proses', 'pendaftaran', 'msib', 'ngasih', 'info', 'magang', 'loker', 'sampe', 'skrg']",ikut studi independen gue udh pernah intern wfh beberapa startup blm terlalu gede sebenernya tp sini jg gue dapet koneksi bahkan ngebantu gue lama proses daftar msib ngasih info magang loker sampe skrg,"I participated in an independent study I have been internal, a few startups haven't been too big, but here I also got a connection and even helped me during the registration process, Msib gave the locker internship info until now",Negatif
tl gue tbtb rame ttg msib nih wkwk jujurly kali gue ikut msib mitra sub program berbeda pertama studi independen kedua magang gue ngerasa sangat terbantu nemuin jenjang karir apa gue mau kedepannya,Pengalaman keseluruhan,1.01E+18,wortelboom97,Sun Jan 21 01:51:37 +0000 2024,"['tl', 'gue', 'tbtb', 'rame', 'ttg', 'msib', 'nih', 'wkwk', 'jujurly', 'kali', 'gue', 'ikut', 'msib', 'mitra', 'sub', 'program', 'berbeda', 'pertama', 'studi', 'independen', 'kedua', 'magang', 'gue', 'ngerasa', 'sangat', 'terbantu', 'nemuin', 'jenjang', 'karir', 'apa', 'gue', 'mau', 'kedepannya']",tl gue tbtb rame ttg msib nih wkwk jujurly kali gue ikut msib mitra sub program beda pertama studi independen dua magang gue ngerasa sangat bantu nemuin jenjang karir apa gue mau depan,"tl I tbtb is crowded about msib, honestly, I am honest, I joined Msib Mitra Sub -Program first, the first independent study of the second internship I felt really helped to find a career path. What do I want in the future",Positif
mbkm banyak buka usaha sendiri bidang teknologi diajarkan studi independen ngga semuanya corporate blm jelajahi lebih aja,Pengalaman keseluruhan,1.04E+18,trogoldyte,Sun Jan 21 00:01:44 +0000 2024,"['mbkm', 'banyak', 'buka', 'usaha', 'sendiri', 'bidang', 'teknologi', 'diajarkan', 'studi', 'independen', 'ngga', 'semuanya', 'corporate', 'blm', 'jelajahi', 'lebih', 'aja']",mbkm banyak buka usaha sendiri bidang teknologi ajar studi independen ngga semua corporate blm jelajah lebih aja,MBKM opens a lot of its own business in the field of technology taught independent studies not all of the corporates have not explored more,Positif
 gais meskipun ikut studi independen aja ntar ga yusidium duluu btw aku semester ga konversi samsek aku komitmen bakalan nyelesaiin stupenn,Pengalaman keseluruhan,1.05E+18,collegemenfess,Sat Jan 20 23:33:51 +0000 2024,"['gais', 'meskipun', 'ikut', 'studi', 'independen', 'aja', 'ntar', 'ga', 'yusidium', 'duluu', 'btw', 'aku', 'semester', 'ga', 'konversi', 'samsek', 'aku', 'komitmen', 'bakalan', 'nyelesaiin', 'stupenn']",gais meski ikut studi independen aja ntar ga yusidium duluu btw aku semester ga konversi samsek aku komitmen bakal nyelesaiin stupenn,"Gais, even though I take an independent study later, I don't have yusidium first",Positif
 gais meskipun ikut studi independen aja ntar ga yusidium duluu btw aku semester,Pengalaman keseluruhan,1.05E+18,collegemenfess,Sat Jan 20 22:48:09 +0000 2024,"['gais', 'meskipun', 'ikut', 'studi', 'independen', 'aja', 'ntar', 'ga', 'yusidium', 'duluu', 'btw', 'aku', 'semester']",gais meski ikut studi independen aja ntar ga yusidium duluu btw aku semester,"Gais, even though I took part in an independent study later, I didn't yusidium, I btw, I",Netral
kaak program mbkm banyak kook mahasiswa bebas milih ga cuman magang mahasiswa milih kalo tertarik dunia bisnis wirausaha merdeka tertarik ngajar programnya mau studi independen monggo banyak kookÃ¯_xf_,Pengalaman keseluruhan,1.10E+18,Sayaya_z,Fri Jan 19 19:00:53 +0000 2024,"['kaak', 'program', 'mbkm', 'banyak', 'kook', 'mahasiswa', 'bebas', 'milih', 'ga', 'cuman', 'magang', 'mahasiswa', 'milih', 'kalo', 'tertarik', 'dunia', 'bisnis', 'wirausaha', 'merdeka', 'tertarik', 'ngajar', 'programnya', 'mau', 'studi', 'independen', 'monggo', 'banyak', 'kookÃ¯_xf_']",kaak program mbkm banyak kook mahasiswa bebas milih ga cuman magang mahasiswa milih kalo tarik dunia bisnis wirausaha merdeka tarik ngajar program mau studi independen monggo banyak kook xf,"Kaak MBKM Program Many Kooks Students are free to choose, not just internships, students choose if they are interested",Positif
wkwkw aneh jg aku tau kampus merdeka ga cuma magang doang studi independen bkn nya belajar jg n sumbernya ga kampus tp luar kampus berarti esensi akademiknya masi a,Pengalaman keseluruhan,1.39E+18,potetopuff,Fri Jan 19 18:37:51 +0000 2024,"['wkwkw', 'aneh', 'jg', 'aku', 'tau', 'kampus', 'merdeka', 'ga', 'cuma', 'magang', 'doang', 'studi', 'independen', 'bkn', 'nya', 'belajar', 'jg', 'n', 'sumbernya', 'ga', 'kampus', 'tp', 'luar', 'kampus', 'berarti', 'esensi', 'akademiknya', 'masi', 'a']",wkwkw aneh jg aku tau kampus merdeka ga cuma magang doang studi independen bkn nya ajar jg n sumber ga kampus tp luar kampus arti esensi akademik mas a,wkwkw weird too I know the independent campus is not just an internship only independent study of BKN also learns the source not the campus but outside the campus means the essence of the academic is still still a,Negatif
plus jangan lupa mbkm bukan cuma msib aja banyak program lho misalnya kampus mengajar studi independen wirausaha merdeka,Pengalaman keseluruhan,90809267,dbrahmantyo,Fri Jan 19 18:31:02 +0000 2024,"['plus', 'jangan', 'lupa', 'mbkm', 'bukan', 'cuma', 'msib', 'aja', 'banyak', 'program', 'lho', 'misalnya', 'kampus', 'mengajar', 'studi', 'independen', 'wirausaha', 'merdeka']",plus jangan lupa mbkm bukan cuma msib aja banyak program lho misal kampus ajar studi independen wirausaha merdeka,"Plus don't forget MBKM not just MSIB there are many programs, for example campus teaching independent studies of independent entrepreneurship",Positif
balik masingmasing menganggap program magang apa program kampus merdeka bukan magang aja kok pmm pkm mengajar studi independen termasuk kalian belajar terkun univ join studi independen,Pengalaman keseluruhan,1.74E+18,icejavatea08,Fri Jan 19 17:35:49 +0000 2024,"['balik', 'masingmasing', 'menganggap', 'program', 'magang', 'apa', 'program', 'kampus', 'merdeka', 'bukan', 'magang', 'aja', 'kok', 'pmm', 'pkm', 'mengajar', 'studi', 'independen', 'termasuk', 'kalian', 'belajar', 'terkun', 'univ', 'join', 'studi', 'independen']",balik masingmasing anggap program magang apa program kampus merdeka bukan magang aja kok pmm pkm ajar studi independen masuk kalian ajar terkun univ join studi independen,"back each of them considers the internship program what the Merdeka campus program is not just an internship, how come PMM PKM teaches independent studies, including you to learn univ to join independent studies",Netral
pengen nyoba ikutan kayak bootcamp gratis ikut studi independen gamau ikut yaudahhh kelas ajaa dosennya mau ngajar kok fafifu gini biasanya emg blm paham si kurikulum merdeka gimana,Pengalaman keseluruhan,7.72E+17,mxxmillnn,Fri Jan 19 17:24:25 +0000 2024,"['pengen', 'nyoba', 'ikutan', 'kayak', 'bootcamp', 'gratis', 'ikut', 'studi', 'independen', 'gamau', 'ikut', 'yaudahhh', 'kelas', 'ajaa', 'dosennya', 'mau', 'ngajar', 'kok', 'fafifu', 'gini', 'biasanya', 'emg', 'blm', 'paham', 'si', 'kurikulum', 'merdeka', 'gimana']",ken nyoba ikut kayak bootcamp gratis ikut studi independen gamau ikut yaudahhh kelas ajaa dosen mau ngajar kok fafifu gin biasa emg blm paham si kurikulum merdeka gimana,want to try to join in like a free bootcamp joining independent studies gamau joined the class only the lecturer want to teach how much fafifu is usually not yet understood the independent curriculum how,Positif
mjb bahkan studi independen salah satu nya kalian mau fokus belajar studi suatu bidang jadi banyak option ditawarkan kalian kedepannya mau bagaimana,Pengalaman keseluruhan,1.74E+18,icejavatea08,Fri Jan 19 17:03:43 +0000 2024,"['mjb', 'bahkan', 'studi', 'independen', 'salah', 'satu', 'nya', 'kalian', 'mau', 'fokus', 'belajar', 'studi', 'suatu', 'bidang', 'jadi', 'banyak', 'option', 'ditawarkan', 'kalian', 'kedepannya', 'mau', 'bagaimana']",mjb bahkan studi independen salah satu nya kalian mau fokus ajar studi suatu bidang jadi banyak option tawar kalian depan mau bagaimana,"MJB Even Independent Studies, one of them, you want to focus on learning a field of study, so many options are offered in the future what you want to do in the future",Positif
setuju fresh graduate oke banget kampus mengajar msib magang studi independen sm wirausaha tp riset kkn iisma bagusnya emg pas lg kuliah,Pengalaman keseluruhan,8.84E+17,beaudize,Fri Jan 19 16:57:18 +0000 2024,"['setuju', 'fresh', 'graduate', 'oke', 'banget', 'kampus', 'mengajar', 'msib', 'magang', 'studi', 'independen', 'sm', 'wirausaha', 'tp', 'riset', 'kkn', 'iisma', 'bagusnya', 'emg', 'pas', 'lg', 'kuliah']",tuju fresh graduate oke banget kampus ajar msib magang studi independen sm wirausaha tp riset kkn iisma bagus emg pas lg kuliah,Agree Fresh Graduate is really okay to teach the internship of independent study of entrepreneurship but research KKN iisma is good at college,Positif
bukannya kampus merdeka opsional kalopun program studi independen ditawarin mahasiswa bukan cuma magang aja,Pengalaman keseluruhan,1.20E+18,arii_pasma,Fri Jan 19 16:49:15 +0000 2024,"['bukannya', 'kampus', 'merdeka', 'opsional', 'kalopun', 'program', 'studi', 'independen', 'ditawarin', 'mahasiswa', 'bukan', 'cuma', 'magang', 'aja']",bukan kampus merdeka opsional kalo program studi independen ditawarin mahasiswa bukan cuma magang aja,"instead of the optional independent campus, the independent study program is offered by students not just an internship",Netral
imo mahasiswa vokasi sebenernya kampus merdeka oke sih kurang tahu kampus akademik anyway kampus vokasi outputnya jadi pekerja jadi km lumayan membantu ngasih opsi magang studi independen disediakan kampus,Pengalaman keseluruhan,1.34E+18,garisbaru,Fri Jan 19 15:28:06 +0000 2024,"['imo', 'mahasiswa', 'vokasi', 'sebenernya', 'kampus', 'merdeka', 'oke', 'sih', 'kurang', 'tahu', 'kampus', 'akademik', 'anyway', 'kampus', 'vokasi', 'outputnya', 'jadi', 'pekerja', 'jadi', 'km', 'lumayan', 'membantu', 'ngasih', 'opsi', 'magang', 'studi', 'independen', 'disediakan', 'kampus']",imo mahasiswa vokasi sebenernya kampus merdeka oke sih kurang tahu kampus akademik anyway kampus vokasi outputnya jadi kerja jadi km lumayan bantu ngasih opsi magang studi independen sedia kampus,"IMO Vocational Students Actually, the Merdeka Campus is okay, I don't know the academic campus of the Anyway Vocational Output Campus so the worker is quite helpful to give an independent internship option provided by the campus",Positif
